city,title,language,time,money
Київ,Middle,PHP,7р,3600
Київ,Tech Lead,JavaScript,10р,3600
Інше,Senior,JavaScript,6р,3600
Київ,Senior,C++,8р,3600
Київ,Team Lead,C# / .NET,10р,3600
Київ,Senior,C# / .NET,5р,3600
Київ,Senior,Objective-C,10р,3600
Маріуполь,Senior,SQL,10р,3600
Харків,Team Lead,PHP,6р,3600
Інше,Senior,C# / .NET,10р,3600
Київ,Senior,JavaScript,8р,3600
Одеса,Senior,C# / .NET,8р,3600
Миколаїв,Senior,Kotlin,5р,3600
Харків,Senior,TypeScript,5р,3600
Чернівці,Senior,PHP,8р,3574
Одеса,Middle,JavaScript,3р,3561
Львів,Senior,JavaScript,5р,3560
Київ,Senior,Kotlin,6р,3560
Київ,Middle,Python,4р,3550
Харків,Middle,Python,4р,3550
Львів,Senior,Kotlin,7р,3550
Харків,Senior,Kotlin,5р,3550
Суми,Senior,JavaScript,5р,3550
Рівне,Senior,JavaScript,6р,3550
Київ,Middle,PHP,4р,3550
Київ,Team Lead,C# / .NET,6р,3550
Львів,Senior,C# / .NET,5р,3550
Львів,Senior,TypeScript,4р,3550
Київ,Senior,PHP,4р,3550
Дніпро,Senior,Erlang,6р,3550
Дніпро,Middle,Groovy,10р,3550
Київ,Senior,C,10р,3534
Івано-Франківськ,Senior,Java,4р,3520
Дніпро,Senior,Ruby,10р,3515
Київ,Senior,PHP,8р,3515
Чернігів,Senior,PHP,6р,3500
Суми,Middle,TypeScript,2р,3500
Київ,Middle,Dart,1р,3500
Дніпро,Middle,Java,3р,3500
Харків,Middle,JavaScript,2р,3500
Київ,Middle,Python,3р,3500
Одеса,Middle,TypeScript,3р,3500
Київ,Middle,Go,2р,3500
Київ,Senior,PHP,5р,3500
Київ,Senior,TypeScript,4р,3500
Київ,Middle,Swift,2р,3500
Харків,Senior,Java,7р,3500
Інше,Middle,TypeScript,5р,3500
Миколаїв,Middle,TypeScript,7р,3500
Київ,Middle,Java,3р,3500
Суми,Middle,TypeScript,6р,3500
Харків,Senior,JavaScript,4р,3500
Харків,Tech Lead,JavaScript,3р,3500
Черкаси,Middle,JavaScript,3р,3500
Харків,Middle,JavaScript,3р,3500
Київ,Middle,PHP,6р,3500
Харків,Team Lead,JavaScript,4р,3500
Київ,Middle,PHP,5р,3500
Львів,Middle,Swift,3р,3500
Одеса,Middle,Python,5р,3500
Дніпро,Senior,TypeScript,4р,3500
Львів,Middle,C# / .NET,3р,3500
Київ,Senior,JavaScript,4р,3500
Харків,Middle,C,6р,3500
Тернопіль,Middle,TypeScript,5р,3500
Харків,Middle,Python,4р,3500
Львів,Middle,JavaScript,3р,3500
Київ,Senior,Python,3р,3500
Львів,Senior,TypeScript,3р,3500
Вінниця,Senior,PHP,6р,3500
Київ,Middle,PHP,4р,3500
Київ,Middle,JavaScript,3р,3500
Дніпро,Senior,JavaScript,3р,3500
Київ,Middle,TypeScript,2р,3500
Інше,Middle,Dart,7р,3500
Київ,Middle,JavaScript,6р,3500
Вінниця,Middle,JavaScript,3р,3500
Київ,Middle,C++,3р,3500
Київ,Middle,Ruby,8р,3500
Одеса,Team Lead,JavaScript,8р,3500
Київ,Middle,C++,10р,3500
Київ,Senior,PHP,10р,3500
Львів,Team Lead,C# / .NET,5р,3500
Миколаїв,Senior,PHP,7р,3500
Одеса,Middle,C++,6р,3500
Київ,Senior,C# / .NET,8р,3500
Івано-Франківськ,Middle,PHP,10р,3500
Ужгород,Senior,TypeScript,4р,3500
Харків,Middle,TypeScript,3р,3500
Івано-Франківськ,Senior,JavaScript,4р,3500
Київ,Middle,JavaScript,3р,3500
Одеса,Middle,Ruby,3р,3500
Київ,Team Lead,JavaScript,6р,3500
Київ,Middle,JavaScript,6р,3500
Київ,Middle,TypeScript,3р,3500
Київ,Senior,JavaScript,3р,3500
Київ,Middle,JavaScript,8р,3500
Львів,Middle,C# / .NET,8р,3500
Чернігів,Middle,JavaScript,4р,3500
Полтава,Tech Lead,PHP,5р,3500
Інше,Senior,Kotlin,4р,3500
Одеса,Senior,PHP,5р,3500
Харків,Team Lead,Ruby,6р,3500
Тернопіль,Team Lead,PHP,6р,3500
Київ,Senior,JavaScript,4р,3500
Київ,Middle,C++,4р,3500
Київ,Middle,Java,5р,3500
Київ,Middle,JavaScript,4р,3500
Черкаси,Senior,PHP,10р,3500
Івано-Франківськ,Senior,PHP,7р,3500
Київ,Middle,C# / .NET,5р,3500
Київ,Middle,Java,3р,3500
Київ,Middle,JavaScript,4р,3500
Тернопіль,Middle,Python,3р,3500
Львів,Senior,PHP,5р,3500
Київ,Middle,PHP,5р,3500
Львів,Senior,PHP,10р,3500
Чернівці,Senior,C# / .NET,6р,3500
Київ,Middle,Ruby,5р,3500
Київ,Middle,C# / .NET,10р,3500
Київ,Middle,TypeScript,3р,3500
Київ,Middle,TypeScript,3р,3500
Київ,Middle,JavaScript,3р,3500
Львів,Middle,Swift,4р,3500
Київ,Middle,Ruby,6р,3500
Інше,Senior,TypeScript,9р,3500
Київ,Senior,Swift,5р,3500
Львів,Middle,Java,4р,3500
Київ,Senior,PHP,3р,3500
Запоріжжя,Middle,JavaScript,6р,3500
Запоріжжя,Team Lead,PHP,10р,3500
Запоріжжя,Team Lead,JavaScript,9р,3500
Львів,Middle,JavaScript,4р,3500
Харків,Senior,Swift,5р,3500
Чернівці,Team Lead,C# / .NET,9р,3500
Суми,Middle,TypeScript,6р,3500
Київ,Team Lead,PHP,6р,3500
Київ,Middle,C,3р,3500
Львів,Senior,Go,4р,3500
Дніпро,Middle,Java,5р,3500
Київ,Middle,PHP,7р,3500
Львів,Middle,Python,4р,3500
Київ,Middle,JavaScript,4р,3500
Київ,Middle,Java,4р,3500
Київ,Middle,JavaScript,5р,3500
Київ,Middle,Python,5р,3500
Київ,Middle,C# / .NET,3р,3500
Київ,Senior,TypeScript,4р,3500
Київ,Middle,C# / .NET,10р,3500
Дніпро,Middle,C++,7р,3500
Івано-Франківськ,Senior,PHP,10р,3500
Київ,Middle,TypeScript,6р,3500
Чернігів,Senior,C# / .NET,5р,3500
Київ,Middle,TypeScript,4р,3500
Дніпро,Junior,Go,4р,3500
Київ,Middle,TypeScript,3р,3500
Київ,Middle,TypeScript,6р,3500
Полтава,Senior,C# / .NET,10р,3500
Київ,Middle,JavaScript,3р,3500
Київ,Senior,Dart,5р,3500
Ужгород,Middle,Swift,6р,3500
Київ,Middle,Java,4р,3500
Київ,Middle,Python,7р,3500
Львів,Middle,JavaScript,5р,3500
Київ,Middle,JavaScript,6р,3500
Київ,Senior,PHP,10р,3500
Львів,Middle,C# / .NET,4р,3500
Київ,Middle,Kotlin,3р,3500
Київ,Middle,Java,5р,3500
Харків,Middle,Java,10р,3500
Київ,Middle,C# / .NET,4р,3500
Київ,Senior,Java,7р,3500
Київ,Middle,Python,3р,3500
Київ,Middle,JavaScript,6р,3500
Київ,Middle,Python,10р,3500
Київ,Middle,TypeScript,5р,3500
Дніпро,Middle,C# / .NET,8р,3500
Київ,Middle,C# / .NET,5р,3500
Київ,Middle,JavaScript,5р,3500
Львів,Middle,Java,4р,3500
Київ,Middle,Java,10р,3500
Київ,Middle,Swift,7р,3500
Дніпро,Senior,C# / .NET,7р,3500
Рівне,Middle,Python,4р,3500
Київ,Senior,C# / .NET,4р,3500
Харків,Middle,Ruby,4р,3500
Київ,Middle,Python,4р,3500
Київ,Team Lead,Java,6р,3500
Київ,Middle,Python,4р,3500
Київ,Senior,JavaScript,4р,3500
Київ,Middle,Go,3р,3500
Київ,Senior,C# / .NET,7р,3500
Харків,Tech Lead,Java,10р,3500
Івано-Франківськ,Team Lead,C,7р,3500
Житомир,Middle,PHP,6р,3500
Київ,Middle,Kotlin,5р,3500
Київ,Middle,JavaScript,5р,3500
Інше,Middle,Java,7р,3500
Одеса,Middle,Python,6р,3500
Київ,Middle,Java,2р,3500
Київ,Middle,TypeScript,6р,3500
Вінниця,Senior,PHP,10р,3500
Київ,Senior,Python,5р,3500
Дніпро,Middle,TypeScript,8р,3500
Київ,Tech Lead,JavaScript,5р,3500
Київ,Team Lead,TypeScript,5р,3500
Київ,Middle,JavaScript,6р,3500
Хмельницький,Tech Lead,PHP,6р,3500
Київ,Middle,JavaScript,6р,3500
Інше,Senior,TypeScript,4р,3500
Київ,Team Lead,PHP,7р,3500
Київ,Senior,JavaScript,5р,3500
Львів,Middle,Java,5р,3500
Львів,Senior,C# / .NET,10р,3500
Інше,Middle,Python,5р,3500
Ужгород,Senior,JavaScript,5р,3500
Київ,Middle,JavaScript,3р,3500
Київ,Team Lead,PHP,10р,3500
Дніпро,Tech Lead,Java,4р,3500
Одеса,Middle,Go,5р,3500
Львів,Middle,Kotlin,5р,3500
Ужгород,Middle,Ruby,4р,3500
Київ,Middle,C# / .NET,3р,3500
Київ,Team Lead,PHP,6р,3500
Хмельницький,Senior,PHP,5р,3500
Київ,Senior,TypeScript,4р,3500
Київ,Senior,PHP,10р,3500
Харків,Team Lead,JavaScript,10р,3500
Київ,Middle,TypeScript,10р,3500
Харків,Senior,JavaScript,7р,3500
Київ,Senior,JavaScript,7р,3500
Тернопіль,Senior,PHP,10р,3500
Київ,Middle,JavaScript,6р,3500
Київ,Senior,C# / .NET,6р,3500
Львів,Senior,Swift,5р,3500
Інше,Middle,TypeScript,5р,3500
Одеса,Team Lead,TypeScript,4р,3500
Київ,Senior,C# / .NET,6р,3500
Київ,Middle,Python,10р,3500
Інше,Senior,PHP,5р,3500
Рівне,Senior,JavaScript,3р,3500
Одеса,Senior,C++,10р,3500
Львів,Senior,JavaScript,7р,3500
Одеса,Middle,JavaScript,10р,3500
Дніпро,Senior,Swift,10р,3500
Вінниця,Senior,Java,10р,3500
Київ,Senior,SQL,10р,3500
Вінниця,Team Lead,TypeScript,8р,3500
Львів,Middle,JavaScript,5р,3500
Київ,Middle,JavaScript,9р,3500
Миколаїв,Middle,PHP,10р,3500
Львів,Senior,PHP,9р,3500
Київ,Senior,JavaScript,5р,3500
Харків,Senior,Swift,9р,3500
Київ,Senior,C# / .NET,10р,3500
Київ,Middle,Java,10р,3500
Київ,Tech Lead,PHP,6р,3500
Київ,Senior,Go,6р,3500
Київ,Senior,TypeScript,10р,3500
Львів,Team Lead,JavaScript,6р,3500
Київ,Tech Lead,Python,10р,3500
Київ,Senior,ABAP,10р,3500
Київ,Senior,JavaScript,6р,3500
Миколаїв,Senior,JavaScript,10р,3500
Київ,Senior,Python,10р,3500
Чернівці,Tech Lead,JavaScript,10р,3500
Київ,Senior,PHP,10р,3500
Одеса,Senior,C++,10р,3500
Харків,Middle,Python,7р,3500
Вінниця,Senior,Swift,10р,3500
Київ,Senior,PHP,8р,3500
Харків,Senior,C# / .NET,4р,3500
Київ,Middle,TypeScript,5р,3500
Київ,Senior,Java,10р,3500
Львів,Senior,C++,8р,3500
Київ,Senior,C++,10р,3500
Київ,Team Lead,JavaScript,6р,3500
Івано-Франківськ,Tech Lead,JavaScript,7р,3500
Київ,Senior,C# / .NET,6р,3500
Харків,Senior,TypeScript,8р,3500
Чернівці,Architect,Java,10р,3500
Львів,Team Lead,C# / .NET,10р,3500
Київ,Senior,C# / .NET,10р,3500
Київ,Middle,C# / .NET,9р,3500
Харків,Senior,JavaScript,5р,3500
Київ,Senior,JavaScript,7р,3500
Київ,Senior,JavaScript,10р,3500
Київ,Senior,Swift,8р,3500
Хмельницький,Middle,C# / .NET,8р,3500
Харків,Senior,PHP,10р,3500
Київ,Senior,C# / .NET,10р,3500
Київ,Senior,PHP,10р,3500
Київ,Senior,SQL,10р,3500
Київ,Senior,PHP,10р,3500
Херсон,Senior,PHP,10р,3500
Одеса,Senior,TypeScript,6р,3500
Київ,Middle,Java,6р,3500
Харків,Senior,JavaScript,10р,3500
Дніпро,Senior,PHP,6р,3500
Дніпро,Senior,C# / .NET,10р,3500
Київ,Senior,SQL,6р,3500
Київ,Architect,Python,10р,3500
Дніпро,Senior,Kotlin,10р,3500
Київ,Senior,JavaScript,6р,3500
Ужгород,Senior,TypeScript,4р,3500
Київ,Senior,Kotlin,5р,3500
Одеса,Middle,TypeScript,5р,3500
Одеса,Team Lead,PHP,6р,3500
Київ,Senior,Salesforce Apex,5р,3500
Київ,Architect,1С,10р,3500
Харків,Tech Lead,C# / .NET,10р,3500
Львів,Junior,Salesforce Apex,"0,5р",350
Черкаси,Junior,Java,"0,5р",350
Інше,Junior,Java,"1,5р",350
Харків,Intern/Trainee,C++,"0,25р",350
Івано-Франківськ,Junior,Python,"0,25р",350
Львів,Intern/Trainee,C,"0,25р",350
Львів,Junior,C# / .NET,"0,25р",350
Чернівці,Intern/Trainee,Java,"0,5р",350
Одеса,Junior,Python,"1,5р",350
Суми,Intern/Trainee,Java,"0,25р",350
Харків,Intern/Trainee,C# / .NET,"0,25р",350
Київ,Middle,Java,4р,3490
Харків,Middle,JavaScript,3р,3450
Київ,Middle,C++,4р,3450
Дніпро,Senior,C# / .NET,4р,3450
Харків,Middle,Swift,5р,3450
Чернівці,Tech Lead,Java,10р,3450
Львів,Middle,JavaScript,4р,3450
Львів,Intern/Trainee,JavaScript,"0,5р",345
Київ,Middle,JavaScript,6р,3420
Київ,Middle,JavaScript,4р,3400
Дніпро,Middle,Java,4р,3400
Київ,Middle,C++,4р,3400
Київ,Middle,Java,3р,3400
Харків,Senior,TypeScript,8р,3400
Кривий Ріг,Senior,PHP,7р,3400
Харків,Middle,JavaScript,4р,3400
Львів,Middle,JavaScript,4р,3400
Львів,Senior,Java,5р,3400
Харків,Senior,Kotlin,4р,3400
Львів,Middle,Java,3р,3400
Луцьк,Senior,PHP,6р,3400
Луцьк,Senior,PHP,6р,3400
Київ,Senior,PHP,8р,3400
Київ,Middle,C# / .NET,3р,3400
Миколаїв,Senior,PHP,9р,3400
Одеса,Senior,PHP,7р,3400
Київ,Senior,TypeScript,7р,3400
Київ,Middle,JavaScript,6р,3400
Київ,Senior,PHP,7р,3400
Вінниця,Team Lead,C# / .NET,6р,3400
Київ,Team Lead,C++,9р,3400
Черкаси,Senior,Java,9р,3400
Київ,Senior,C# / .NET,6р,3400
Львів,Senior,C# / .NET,5р,3400
Київ,Senior,Java,5р,3400
Харків,Senior,Python,7р,3400
Київ,Senior,JavaScript,7р,3400
Київ,Middle,JavaScript,4р,3400
Львів,Senior,TypeScript,4р,3400
Харків,Senior,Java,6р,3400
Київ,Team Lead,PHP,10р,3400
Київ,Middle,C# / .NET,9р,3400
Львів,Tech Lead,C++,8р,3400
Дніпро,Senior,JavaScript,5р,3400
Київ,Middle,TypeScript,4р,3400
Івано-Франківськ,Senior,C# / .NET,4р,3400
Київ,Middle,TypeScript,4р,3400
Рівне,Intern/Trainee,C# / .NET,"0,25р",340
Київ,Middle,Java,3р,3380
Дніпро,Senior,JavaScript,8р,3377
Миколаїв,Middle,JavaScript,3р,3370
Вінниця,Senior,C# / .NET,10р,3370
Львів,Team Lead,C# / .NET,3р,3362
Львів,Team Lead,PHP,7р,3350
Харків,Middle,PHP,4р,3350
Львів,Senior,TypeScript,4р,3350
Харків,Senior,Kotlin,7р,3350
Запоріжжя,Middle,TypeScript,3р,3350
Київ,Senior,PHP,5р,3350
Київ,Senior,JavaScript,10р,3350
Дніпро,Middle,PHP,6р,3350
Івано-Франківськ,Middle,TypeScript,3р,3350
Харків,Senior,C# / .NET,10р,3350
Харків,Middle,Java,5р,3350
Київ,Senior,JavaScript,7р,3350
Київ,Senior,C# / .NET,10р,3350
Київ,Senior,PHP,7р,3350
Київ,Intern/Trainee,JavaScript,"0,5р",335
Кривий Ріг,Middle,TypeScript,1р,3344
Вінниця,Middle,Java,2р,3325
Вінниця,Middle,TypeScript,3р,3325
Київ,Middle,C# / .NET,3р,3325
Харків,Senior,C# / .NET,10р,3325
Львів,Middle,C# / .NET,4р,3325
Вінниця,Senior,C# / .NET,10р,3325
Харків,Middle,TypeScript,"1,5р",3300
Вінниця,Middle,C# / .NET,3р,3300
Вінниця,Senior,PHP,5р,3300
Київ,Middle,Swift,3р,3300
Львів,Middle,Python,2р,3300
Львів,Middle,JavaScript,3р,3300
Харків,Middle,TypeScript,3р,3300
Харків,Middle,JavaScript,1р,3300
Черкаси,Middle,PHP,5р,3300
Дніпро,Middle,C# / .NET,9р,3300
Київ,Middle,JavaScript,5р,3300
Київ,Middle,JavaScript,4р,3300
Київ,Middle,TypeScript,3р,3300
Київ,Senior,PHP,5р,3300
Київ,Senior,TypeScript,9р,3300
Вінниця,Middle,JavaScript,4р,3300
Київ,Middle,JavaScript,3р,3300
Київ,Tech Lead,C# / .NET,8р,3300
Київ,Middle,Python,5р,3300
Київ,Middle,C# / .NET,3р,3300
Харків,Senior,JavaScript,10р,3300
Київ,Middle,JavaScript,4р,3300
Львів,Senior,TypeScript,6р,3300
Харків,Senior,C# / .NET,6р,3300
Львів,Middle,TypeScript,3р,3300
Київ,Senior,Python,6р,3300
Київ,Middle,C# / .NET,5р,3300
Київ,Middle,JavaScript,5р,3300
Київ,Middle,Objective-C,5р,3300
Київ,Middle,JavaScript,4р,3300
Київ,Middle,PHP,4р,3300
Запоріжжя,Middle,JavaScript,7р,3300
Одеса,Middle,Java,6р,3300
Дніпро,Middle,C# / .NET,3р,3300
Львів,Middle,Salesforce Apex,4р,3300
Київ,Middle,Java,3р,3300
Суми,Senior,Java,9р,3300
Івано-Франківськ,Senior,Kotlin,6р,3300
Київ,Junior,Java,10р,3300
Київ,Senior,JavaScript,6р,3300
Чернівці,Senior,TypeScript,4р,3300
Дніпро,Middle,C# / .NET,10р,3300
Київ,Middle,Java,3р,3300
Львів,Middle,PHP,7р,3300
Львів,Senior,C# / .NET,4р,3300
Київ,Middle,C# / .NET,4р,3300
Львів,Middle,C++,4р,3300
Одеса,Middle,C# / .NET,6р,3300
Одеса,Middle,Kotlin,4р,3300
Одеса,Middle,PHP,5р,3300
Львів,Team Lead,PHP,7р,3300
Київ,Middle,Kotlin,5р,3300
Київ,Middle,Java,4р,3300
Київ,Senior,Swift,4р,3300
Київ,Middle,C# / .NET,5р,3300
Вінниця,Senior,JavaScript,6р,3300
Київ,Senior,Java,10р,3300
Львів,Middle,Java,3р,3300
Київ,Senior,C# / .NET,8р,3300
Київ,Middle,JavaScript,3р,3300
Львів,Middle,Java,4р,3300
Інше,Middle,JavaScript,5р,3300
Тернопіль,Tech Lead,PHP,10р,3300
Дніпро,Middle,TypeScript,4р,3300
Харків,Senior,Swift,8р,3300
Київ,Middle,PHP,5р,3300
Львів,Middle,C# / .NET,7р,3300
Чернівці,Senior,C# / .NET,4р,3300
Київ,Senior,Go,6р,3300
Київ,Middle,Python,7р,3300
Київ,Senior,JavaScript,6р,3300
Вінниця,Senior,Java,10р,3300
Київ,Senior,C# / .NET,4р,3300
Київ,Middle,TypeScript,8р,3300
Львів,Middle,TypeScript,5р,3300
Київ,Senior,C++,2р,3300
Львів,Senior,Python,8р,3300
Київ,Team Lead,PHP,6р,3300
Харків,Senior,Kotlin,10р,3300
Київ,Middle,C++,4р,3300
Київ,Team Lead,Swift,10р,3300
Вінниця,Middle,C# / .NET,5р,3300
Київ,Senior,JavaScript,6р,3300
Київ,Senior,PHP,10р,3300
Київ,Senior,PHP,6р,3300
Львів,Middle,Kotlin,7р,3300
Київ,Senior,C++,8р,3300
Київ,Middle,JavaScript,6р,3300
Київ,Middle,C# / .NET,10р,3300
Черкаси,Senior,Java,10р,3300
Харків,Senior,PHP,10р,3300
Київ,Senior,C# / .NET,9р,3300
Київ,Middle,C# / .NET,7р,3300
Львів,Senior,C# / .NET,10р,3300
Київ,Senior,Python,10р,3300
Харків,Senior,JavaScript,10р,3300
Київ,Middle,PHP,8р,3300
Одеса,Middle,Java,10р,3300
Київ,Middle,C# / .NET,10р,3300
Харків,Middle,Java,6р,3300
Львів,Intern/Trainee,Java,"0,5р",330
Київ,Intern/Trainee,C++,"0,5р",330
Львів,Intern/Trainee,Python,"0,25р",330
Рівне,Intern/Trainee,Python,"0,25р",330
Полтава,Junior,PHP,4р,330
Київ,Middle,Kotlin,3р,3280
Вінниця,Middle,C# / .NET,5р,3275
Київ,Middle,C# / .NET,4р,3275
Запоріжжя,Middle,JavaScript,3р,3275
Дніпро,Middle,JavaScript,4р,3275
Львів,Middle,Swift,4р,3270
Київ,Senior,C# / .NET,6р,3266
Одеса,Middle,Java,1р,3250
Чернівці,Middle,TypeScript,3р,3250
